stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,wheelchair_boarding,stop_abribus
41757,41757,Ivan-Pavlov / François-Broussais,-73.7138,45.606725,0,0,2,0
41758,41758,Ivan-Pavlov / Montée Monette,-73.71134,45.607833,0,0,2,0
41759,41759,Jacques / Julie,-73.81726,45.572674,0,0,2,0
41760,41760,Jacques / Dagenais,-73.81715,45.572936,0,0,2,0
41761,41761,Jacques / Jovette,-73.81596,45.571508,0,0,2,0
41762,41762,Jacques / Jovette,-73.81563,45.571419,0,0,2,0
41763,41763,Jacques / Isabelle,-73.81422,45.569776,0,0,2,0
41764,41764,Jacques / Isabelle,-73.81386,45.569678,0,0,2,0
41765,41765,Jacques / Julio,-73.81316,45.568681,0,0,2,0
41766,41766,Jacques / Julio,-73.81291,45.568574,0,0,2,0
41767,41767,Jacques / Jeannette,-73.81359,45.567438,0,0,2,0
41769,41769,Jean-Béraud / Daniel-Johnson,-73.75744,45.568362,0,0,2,1
41770,41770,Jean-Béraud / Daniel-Johnson,-73.75824,45.568207,0,0,2,1
41771,41771,Jean-Béraud / Chomedey,-73.76058,45.565277,0,0,2,0
41772,41772,Jean-Béraud / Chomedey,-73.76107,45.565312,0,0,2,0
41776,41776,Jeannette / Jacques,-73.81358,45.567205,0,0,2,0
41777,41777,Jeannette / Jeannette,-73.81155,45.564969,0,0,2,0
41778,41778,Jeannette / Jeannette,-73.81123,45.56488,0,0,2,0
41779,41779,Jeannette / Josué,-73.80762,45.563882,0,0,2,0
41780,41780,Josué / Jeannette,-73.8074,45.563937,0,0,2,0
41781,41781,Jessop / Louise,-73.73573,45.574131,0,0,2,0
41782,41782,Jessop / Tessier,-73.73404,45.571957,0,0,2,0
41783,41783,Jolibourg / Saint-Denis,-73.85422,45.524973,0,0,2,0
41784,41784,Jolibourg / de Val-d'Espoir,-73.85386,45.524885,0,0,2,0
