stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,wheelchair_boarding,stop_abribus
JUIN23CP40002,40002,terminus Henri-Bourassa Quai: 4,-73.6672071,45.55581934,0,0,1,0
JUIN23CP40102,40102,terminus Henri-Bourassa,-73.6672894,45.55609121,0,0,1,0
JUIN23CP40131,40131,terminus Henri-Bourassa,-73.66754799,45.55702278,0,0,2,0
JUIN23CP40144,40144,métro Côte-Vertu Quai: 20,-73.68270913,45.51321869,0,0,1,0
JUIN23CP40151,40151,métro Côte-Vertu Quai: 19,-73.68252977,45.51335897,0,0,1,0
JUIN23CP40155,40155,terminus Henri-Bourassa,-73.66861488,45.55410126,0,0,2,0
JUIN23CP40313,40313,métro Côte-Vertu,-73.68252977,45.51335897,0,0,2,0
JUIN23CP40713,40713,Métro Côte-Vertu,-73.68224691,45.51360804,0,0,2,0
JUIN23CP40802,40802,métro Côte-Vertu Quai: 18,-73.68224691,45.51360804,0,0,1,0
JUIN23CP40925,40925,métro Radisson Quai: 6,-73.54003507,45.58982327,0,0,1,0
JUIN23CP40935,40935,métro Radisson / Radisson,-73.53935852,45.58952102,0,0,1,0
JUIN23CP41004,41004,de Langeais / de Gascogne,-73.71004104,45.57680523,0,0,1,0
JUIN2341005,41005,Ampère / Léo-Lacombe,-73.70736383,45.56024791,0,0,1,0
JUIN23CP41006,41006,Ampère / de Clairvaux,-73.70785045,45.56104801,0,0,1,1
JUIN2341008,41008,Ampère / Léo-Lacombe,-73.70701986,45.56018842,0,0,1,0
JUIN23CP41009,41009,Des Lacasse / d'Aveiro,-73.7284129,45.63125835,0,0,2,0
JUIN2341010,41010,Des Lacasse / de Gap,-73.73132765,45.62894894,0,0,2,0
JUIN2341011,41011,Des Lacasse / René-Laennec,-73.73322188,45.62800927,0,0,2,0
JUIN2341012,41012,René-Laennec / Prudentiel,-73.72970824,45.62496599,0,0,1,0
JUIN2341013,41013,René-Laennec / Aladin,-73.72575649,45.62130258,0,0,1,0
JUIN2341014,41014,René-Laennec / Bellerose,-73.72401892,45.61969532,0,0,1,0
JUIN2341015,41015,René-Laennec / de Lausanne (Nord),-73.72498424,45.62059324,0,0,1,0
JUIN2341016,41016,Prudentiel / de Montévideo,-73.72165339,45.62465796,0,0,2,0
JUIN2341017,41017,Prudentiel / De La Gironde,-73.72267924,45.62617937,0,0,1,0
JUIN2341018,41018,Le Carrefour / Le Corbusier,-73.74198456,45.57210274,0,0,1,0
JUIN2341020,41020,Alton-Goldbloom / Dale,-73.73823817,45.54661831,0,0,1,0
JUIN23CP41022,41022,Alton-Goldbloom / face à l'hôpital,-73.73698358,45.54842059,0,0,1,1
JUIN2341028,41028,de l'Avenir / Souvenir,-73.72204492,45.56138123,0,0,1,1
JUIN2341029,41029,4e Avenue / 5e Avenue,-73.77088691,45.64254655,0,0,2,0
JUIN2341030,41030,5e Avenue / 12e Avenue,-73.77029406,45.64035412,0,0,2,0
JUIN2341031,41031,5e Avenue / 8e Avenue,-73.77055542,45.6413523,0,0,2,0
JUIN2341032,41032,4e Avenue / 7e Avenue,-73.7697924,45.64273983,0,0,2,0
JUIN2341033,41033,12e Avenue / Parc-des-Érables,-73.76944666,45.64019416,0,0,2,0
JUIN2341039,41039,12e Avenue / 19e Rue,-73.70308046,45.56683352,0,0,1,0
JUIN2341040,41040,12e Avenue / 19e Rue,-73.70341364,45.56685992,0,0,1,0
JUIN2341041,41041,12e Avenue / du Souvenir,-73.7056,45.56918657,0,0,1,0
JUIN2341042,41042,12e Avenue / de Côte d'Azur,-73.70549571,45.56869185,0,0,2,0
JUIN2341043,41043,12e Avenue / de Bourges,-73.70206416,45.56565654,0,0,1,0
JUIN2341045,41045,Cousteau / Sainte-Rose,-73.84204671,45.56765373,0,0,2,0
JUIN2341046,41046,Cousteau / Séguin,-73.8444963,45.5701839,0,0,2,0
JUIN2341047,41047,43e Avenue / Séguin,-73.83831344,45.57318982,0,0,2,0
JUIN2341048,41048,43e Avenue / face au 987,-73.83665055,45.57150305,0,0,2,0
JUIN2341049,41049,43e Avenue / face 990,-73.83671392,45.57138589,0,0,2,0
JUIN2341050,41050,Sainte-Rose / Sauriol,-73.83424312,45.56948677,0,0,1,1
JUIN23CP41056,41056,100e Avenue / Samson,-73.75966992,45.52857485,0,0,1,1
JUIN2341057,41057,100e Avenue / Notre-Dame,-73.76500481,45.53596827,0,0,1,0
JUIN23CP41058,41058,100e Avenue / Samson,-73.75979517,45.52850028,0,0,1,1
JUIN2341059,41059,100e Avenue / 4e Rue,-73.76127765,45.53018189,0,0,2,0
JUIN2341060,41060,100e Avenue / 4e Rue,-73.76155964,45.53025323,0,0,2,0
JUIN2341061,41061,100e Avenue / 9e Rue,-73.76278259,45.53169017,0,0,2,0
JUIN2341062,41062,100e Avenue / 9e Rue,-73.76321894,45.53191412,0,0,2,0
JUIN2341063,41063,100e Avenue / Montcalm,-73.76421623,45.53435938,0,0,1,0
JUIN2341064,41064,100e Avenue / Montcalm,-73.76440892,45.53449391,0,0,2,0
JUIN2341067,41067,de Belgrade / Cyrille-Delage,-73.74197406,45.61439472,0,0,1,0
JUIN23CP41068,41068,terminus Bienville,-73.75014251,45.65784753,0,0,2,1
JUIN2341070,41070,des Laurentides / Jean-Coutu,-73.74825202,45.65108502,0,0,1,0
JUIN23CP41071,41071,de Belgrade / des Laurentides,-73.74057621,45.61527796,0,0,1,0
JUIN2341072,41072,de Belgrade / de Gruyères,-73.73785573,45.6168329,0,0,2,0
JUIN2341073,41073,de Belgrade / Prudentiel,-73.73570513,45.61768319,0,0,2,0
JUIN2341074,41074,de Belgrade / de Gruyères,-73.73791889,45.61660781,0,0,2,0
JUIN2341076,41076,de Belgrade / Olivier-Chauveau,-73.74823428,45.61220371,0,0,1,0
JUIN2341077,41077,de Belgrade / Olivier-Chauveau,-73.74784964,45.61220454,0,0,1,0
JUIN2341078,41078,de Belgrade / Rio,-73.74626304,45.61294583,0,0,2,0
JUIN2341080,41080,Bellehumeur / des Laurentides,-73.75447375,45.6452135,0,0,2,0
JUIN2341081,41081,Bellehumeur / face au 7340,-73.75515074,45.64738955,0,0,2,0
JUIN2341082,41082,Bellehumeur / face au 7365,-73.75527923,45.64743426,0,0,2,0
JUIN2341083,41083,Bellehumeur / Brochu,-73.75581498,45.64957463,0,0,2,0
JUIN2341084,41084,Bellerose / René-Laennec,-73.72423501,45.61921798,0,0,1,1
JUIN2341085,41085,Bellerose / face au 36,-73.7389539,45.60917461,0,0,2,0
JUIN2341086,41086,Bellerose / des Laurentides,-73.73721374,45.61054445,0,0,1,0
JUIN2341087,41087,Bellerose / des Laurentides,-73.73698247,45.61042795,0,0,1,0
JUIN2341088,41088,Bellerose / face au 39,-73.73907031,45.60932764,0,0,2,0
JUIN2341089,41089,Bellerose / Marc,-73.73278643,45.61265915,0,0,1,0
JUIN2341091,41091,Bellerose / de Lorca,-73.73030549,45.61422987,0,0,2,0
JUIN2341092,41092,Bellerose / de Palerme,-73.72781156,45.61579157,0,0,2,0
JUIN2341093,41093,Bellerose / de Palerme,-73.72794412,45.61546402,0,0,1,1
JUIN23CP41094,41094,Bellerose / des Laurentides,-73.7355638,45.61149268,0,0,2,0
JUIN2341095,41095,Bellerose / du Rucher,-73.72561382,45.61770356,0,0,1,1
JUIN2341096,41096,Bellerose / Marc,-73.7327748,45.61294712,0,0,2,0
JUIN2341097,41097,Bellerose / de Lorca,-73.73038349,45.61449067,0,0,2,0
JUIN2341098,41098,Bellerose / du Rucher,-73.72578177,45.61801817,0,0,1,0
JUIN2341099,41099,Bellerose / René-Laennec,-73.72456891,45.6193433,0,0,2,0
JUIN2341101,41101,Belleville / Saint-Germain,-73.65160967,45.61114004,0,0,1,1
JUIN2341102,41102,Belleville / Suzor-Côté,-73.65377874,45.61335902,0,0,2,0
JUIN2341104,41104,Belleville / Suzor-Côté,-73.65401322,45.6133324,0,0,2,0
JUIN2341105,41105,Belleville / Louis-Abel,-73.64711451,45.60732608,0,0,2,0
JUIN2341106,41106,Belleville / Louis-Abel,-73.64734301,45.60730337,0,0,2,0
JUIN2341107,41107,Belleville / Beausoleil,-73.64912993,45.60915469,0,0,2,0
JUIN2341108,41108,Belleville / Beausoleil,-73.64948915,45.6092442,0,0,2,0
JUIN2341109,41109,Belleville / Saint-Joseph,-73.65032511,45.61022392,0,0,2,0
JUIN2341110,41110,Belleville / Saint-Joseph,-73.65062011,45.61026852,0,0,2,0
JUIN2341112,41112,Bérard / face au 58,-73.75757414,45.64709617,0,0,2,0
JUIN2341113,41113,Bérard / Brochu,-73.75804587,45.64924568,0,0,2,0
JUIN2341114,41114,Bérard / Brindamour,-73.75711882,45.64572047,0,0,2,0
JUIN2341115,41115,Bérard / face au 57,-73.75738101,45.64694364,0,0,2,0
JUIN2341116,41116,Bérard / des Terrasses,-73.75640195,45.64324758,0,0,2,0
JUIN2341117,41117,Bérard / Brindamour,-73.75701582,45.64563972,0,0,2,0
JUIN2341121,41121,Berlier / Bergman,-73.74532703,45.58352347,0,0,1,0
JUIN2341123,41123,Berlier / Francis-Hughes,-73.73482166,45.59033926,0,0,1,0
JUIN2341124,41124,Berlier / Face au 904,-73.73718193,45.58934179,0,0,2,0
JUIN2341125,41125,Berlier / face au 970,-73.73753317,45.5890199,0,0,1,0
JUIN2341126,41126,Berlier / Industriel,-73.74010463,45.58776038,0,0,1,0
JUIN2341127,41127,Berlier / Industriel,-73.73892702,45.58828813,0,0,1,1
JUIN2341128,41128,Berlier / face au 1415,-73.74241947,45.58591014,0,0,1,0
JUIN2341129,41129,Berlier / face au 1705,-73.74394299,45.5846565,0,0,1,0
JUIN2341130,41130,de la Bernina / Bédard,-73.72050759,45.59735046,0,0,1,0
JUIN2341131,41131,de la Bernina / Bédard,-73.72044431,45.59755754,0,0,1,0
JUIN23CP41131,41131,de la Bernina / Bédard,-73.72044431,45.59755754,0,0,1,0
JUIN2341132,41132,de la Bernina / Boisvert,-73.71944651,45.59807236,0,0,2,0
JUIN2341133,41133,de la Bernina / Boisvert,-73.71954825,45.59786521,0,0,1,0
JUIN2341134,41134,de la Bernina / de Lucerne,-73.71852595,45.59867701,0,0,1,0
JUIN2341140,41140,de Blois / Leblanc,-73.68369195,45.58875024,0,0,2,1
JUIN2341144,41144,de Blois / Lévis,-73.68092795,45.5900774,0,0,2,0
JUIN2341145,41145,de Blois / Lévis,-73.68087735,45.59028444,0,0,2,0
JUIN2341146,41146,de Blois / Leblanc,-73.68342264,45.58869668,0,0,2,0
JUIN23CP41147,41147,de-Bois-de-Boulogne / du Souvenir,-73.70285224,45.57037119,0,0,1,1
JUIN23CP41148,41148,de-Bois-de-Boulogne / du Souvenir,-73.70302807,45.57007301,0,0,1,0
JUIN2341149,41149,de-Bois-de-Boulogne / Compétences-2000,-73.70418725,45.57176263,0,0,1,0
JUIN2341150,41150,de-Bois-de-Boulogne / face au 794,-73.70395462,45.57120515,0,0,1,1
JUIN2341152,41152,de-Bois-de-Boulogne / face au 830,-73.70495725,45.57211218,0,0,1,1
JUIN2341153,41153,de-Bois-de-Boulogne / de Touraine,-73.70609009,45.57357687,0,0,2,0
JUIN2341154,41154,de-Bois-de-Boulogne / Saint-Martin,-73.71016866,45.57813159,0,0,1,0
JUIN23CP41155,41155,Cléophas-Charbonneau / Samson,-73.78168377,45.52220581,0,0,2,0
JUIN2341156,41156,du Bord-de-l'Eau / face au 300,-73.78952284,45.51817292,0,0,2,0
JUIN2341157,41157,du Bord-de-l'Eau / Larivière,-73.79397539,45.51781961,0,0,1,1
JUIN2341158,41158,du Bord-de-l'Eau / Larivière,-73.79433322,45.51771071,0,0,2,0
JUIN2341159,41159,du Bord-de-l'Eau / Fabert,-73.79804932,45.51849293,0,0,2,0
JUIN2341160,41160,du Bord-de-l'Eau / Fabert,-73.79839468,45.51844704,0,0,2,1
JUIN2341161,41161,du Bord-de-l'Eau / Zéphir,-73.80093078,45.51876433,0,0,2,0
JUIN2341162,41162,du Bord-de-l'Eau / Zéphir,-73.80091735,45.51864738,0,0,2,0
JUIN2341163,41163,du Bord-de-l'Eau / de la Capricieuse,-73.80346623,45.51895559,0,0,2,0
JUIN2341164,41164,du Bord-de-l'Eau / des Jardins-Ste-Dorothée,-73.80692531,45.51951324,0,0,2,0
JUIN2341165,41165,du Bord-de-l'Eau / de la Capricieuse,-73.80354264,45.5188834,0,0,2,0
JUIN2341167,41167,du Bord-de-l'Eau / Cléophas-Charbonneau,-73.78043468,45.52071515,0,0,2,0
JUIN2341174,41174,du Bord-de-l'Eau / Samson,-73.82486625,45.52085838,0,0,1,1
JUIN2341175,41175,du Bord-de-l'Eau / face au 896,-73.8274768,45.52072495,0,0,2,0
JUIN2341176,41176,du Bord-de-l'Eau / des Rapides,-73.82651903,45.52064151,0,0,2,0
JUIN2341177,41177,du Bord-de-l'Eau / Guizot,-73.83065139,45.5207338,0,0,2,0
JUIN2341178,41178,du Bord-de-l'Eau / Guizot,-73.83090661,45.52059809,0,0,2,1
JUIN2341179,41179,du Bord-de-l'Eau / Lynne,-73.83582477,45.52106065,0,0,2,0
JUIN2341180,41180,du Bord-de-l'Eau / face au 125,-73.78181501,45.52028883,0,0,2,0
JUIN2341181,41181,du Bord-de-l'Eau / Fauvel,-73.83568651,45.52093119,0,0,2,0
JUIN2341182,41182,du Bord-de-l'Eau / Patrick,-73.83899004,45.5216452,0,0,2,0
JUIN2341183,41183,du Bord-de-l'Eau / Dion,-73.83895099,45.52153733,0,0,2,0
JUIN2341184,41184,du Bord-de-l'Eau / Bibeau,-73.84092553,45.52207136,0,0,2,0
JUIN2341185,41185,du Bord-de-l'Eau / Bibeau,-73.84091224,45.52199041,0,0,2,0
JUIN2341186,41186,du Bord-de-l'Eau / Marois,-73.84478357,45.52288763,0,0,2,0
JUIN2341187,41187,du Bord-de-l'Eau / Marois,-73.84543697,45.52297564,0,0,2,0
JUIN2341188,41188,du Bord-de-l'Eau / Jardin Islemère,-73.84848668,45.52347029,0,0,2,0
JUIN2341189,41189,du Bord-de-l'Eau / Jardin Islemère,-73.84815291,45.52331833,0,0,2,0
JUIN2341190,41190,du Bord-de-l'Eau / Dupont,-73.85395076,45.52314754,0,0,1,0
JUIN2341191,41191,du Bord-de-l'Eau / Lafontaine,-73.84997315,45.5237177,0,0,2,0
JUIN2341192,41192,du Bord-de-l'Eau / face au 125,-73.78178905,45.5202169,0,0,2,0
JUIN2341193,41193,du Bord-de-l'Eau / Lafontaine,-73.84961383,45.52357483,0,0,2,1
JUIN2341194,41194,du Bord-de-l'Eau / Jolibourg,-73.85254536,45.52358381,0,0,2,0
JUIN2341195,41195,du Bord-de-l'Eau / face au 1368,-73.85830151,45.52289102,0,0,2,0
JUIN23CP41196,41196,Gare Sainte-Dorothée,-73.86174649,45.52261504,0,0,1,0
JUIN2341197,41197,du Bord-de-l'Eau / face au 1368,-73.8583774,45.52274681,0,0,1,0
JUIN23CP41198,41198,Gare Sainte-Dorothée,-73.86180587,45.52279095,0,0,1,0
JUIN2341199,41199,du Bord-de-l'Eau / de la Seigneurie,-73.7841021,45.51945531,0,0,2,0
JUIN23CP41200,41200,Cléophas-Charbonneau / Samson,-73.78140224,45.5222245,0,0,2,1
JUIN2341201,41201,du Bord-de-l'Eau / Dupont,-73.85379811,45.52330099,0,0,1,0
JUIN2341202,41202,du Bord-de-l'Eau / de la Seigneurie,-73.78436968,45.51921168,0,0,2,0
JUIN2341203,41203,du Bord-de-l'Eau / Montreuil,-73.78691506,45.51884538,0,0,2,0
JUIN2341204,41204,du Bord-de-l'Eau / Montreuil,-73.78740031,45.5186192,0,0,2,0
JUIN2341205,41205,du Bord-de-l'Eau / Rosario,-73.78942113,45.51830816,0,0,2,0
JUIN2341206,41206,de la Renaissance / Marc-Aurèle-Fortin,-73.80097137,45.60074812,0,0,2,0
JUIN2341208,41208,Brochu / Bérard,-73.75805932,45.64938062,0,0,2,0
JUIN2341209,41209,Brochu / Bellehumeur,-73.75603309,45.64957414,0,0,2,0
JUIN2341212,41212,Chimène / Léa,-73.58925143,45.6700001,0,0,2,0
JUIN2341213,41213,Chimène / Léa,-73.58939226,45.66978404,0,0,2,0
JUIN2341215,41215,Carole / Muguet,-73.82182551,45.53085521,0,0,1,0
JUIN2341216,41216,Carole / Muguet,-73.82217159,45.53092622,0,0,1,0
JUIN2341218,41218,Carole / des Tulipes,-73.82370332,45.53235264,0,0,2,0
JUIN2341219,41219,Cartier / J.-J.-Joubert,-73.67090238,45.5729405,0,0,2,1
JUIN2341220,41220,Cartier / Émile,-73.68751169,45.55916491,0,0,1,1
JUIN2341221,41221,Cartier / Conrad,-73.69005076,45.55897339,0,0,1,1
JUIN2341222,41222,Cartier / Conrad,-73.68973857,45.55872827,0,0,1,1
JUIN2341223,41223,Cartier / 8e,-73.6924313,45.5589422,0,0,1,1
JUIN2341224,41224,Cartier / 8e Avenue,-73.69300847,45.5586175,0,0,1,1
JUIN2341225,41225,Cartier / 15e Rue,-73.69712797,45.55754851,0,0,1,1
JUIN2341226,41226,Cartier / 15e Rue,-73.69597699,45.55769462,0,1,1,1
JUIN2341227,41227,Cartier / Perrin,-73.69886894,45.55687977,0,0,1,1
JUIN2341228,41228,Cartier / Perrin,-73.69932837,45.55640205,0,0,1,1
JUIN2341229,41229,Cartier / Ampère,-73.70227081,45.55485358,0,0,1,1
JUIN2341230,41230,Cartier / J.-J.-Joubert,-73.67071216,45.57277138,0,0,1,1
JUIN2341231,41231,Cartier / Ampère,-73.70205037,45.55466059,0,0,1,1
JUIN2341232,41232,Cartier / Laval,-73.70687474,45.55241115,0,0,1,0
JUIN2341233,41233,Cartier / Laval,-73.70646119,45.5524661,0,0,1,0
JUIN2341234,41234,Cartier / du Bon-Pasteur,-73.7088782,45.55148089,0,0,1,0
JUIN2341235,41235,Cartier / du Bon-Pasteur,-73.7089287,45.55128283,0,0,2,0
JUIN2341236,41236,Cartier / Mariale,-73.71138401,45.5502885,0,0,1,0
JUIN2341237,41237,Cartier / Mariale,-73.71142169,45.55009046,0,0,1,0
JUIN2341238,41238,Cartier / Dussault,-73.7126752,45.54966521,0,0,1,0
JUIN2341239,41239,Cartier / Dussault,-73.71281512,45.549413,0,0,1,1
JUIN23CP41240,41240,Cartier / Giroux,-73.71427317,45.54889737,0,0,1,0
JUIN2341241,41241,Saint-Hubert / Cartier,-73.68010872,45.56109953,0,0,1,0
JUIN23CP41242,41242,Cartier / Giroux,-73.71443826,45.54852812,0,0,1,1
JUIN2341243,41243,Cartier / Verdi,-73.71555052,45.54802212,0,0,1,0
JUIN2341244,41244,Cartier / Verdi,-73.71570327,45.54777888,0,0,1,0
JUIN2341245,41245,Cartier / Clermont,-73.71727616,45.54717301,0,0,1,0
JUIN2341246,41246,Cartier / Clermont,-73.71739048,45.54692983,0,0,1,1
JUIN2341247,41247,Cartier / Armand-Frappier,-73.72148154,45.5451403,0,0,1,0
JUIN2341248,41248,Cartier / Micro,-73.72020259,45.5455657,0,0,1,1
JUIN2341249,41249,Cartier / 58e Avenue,-73.72333481,45.54422786,0,0,1,0
JUIN2341250,41250,Cartier / 58e Avenue,-73.72341075,45.54400275,0,0,1,1
JUIN2341251,41251,Cartier / Daniel-Johnson,-73.72497072,45.54341479,0,0,1,0
JUIN2341252,41252,Cartier / Daniel-Johnson,-73.72517453,45.54314444,0,0,1,0
JUIN2341253,41253,Cartier / 64e Avenue,-73.72817885,45.5419057,0,0,1,0
JUIN2341254,41254,Cartier / 63e Avenue,-73.72706584,45.54216887,0,0,1,1
JUIN2341255,41255,Cartier / 66e Avenue,-73.72994253,45.54105632,0,0,1,0
JUIN2341256,41256,Cartier / 66e Avenue,-73.73001811,45.54075022,0,0,2,0
JUIN2341257,41257,Cartier / 68e Avenue,-73.73141223,45.54035148,0,0,1,0
JUIN2341258,41258,Cartier / 67e Avenue,-73.73102772,45.54026227,0,0,1,1
JUIN2341259,41259,Cartier / 70e,-73.73303403,45.53927738,0,0,1,1
JUIN23CP41260,41260,Cartier / Chomedey,-73.73359759,45.53931222,0,0,1,0
JUIN23CP41262,41262,Curé-Labelle / Chomedey,-73.7344278,45.53880661,0,0,1,0
JUIN2341263,41263,Curé-Labelle / 73e Avenue,-73.73471013,45.538959,0,1,1,1
JUIN2341267,41267,Cartier / de Bayeux,-73.68853978,45.55912887,0,0,1,1
JUIN23CP41268,41268,Dagenais / Le Corbusier,-73.76038446,45.59184056,0,0,2,0
JUIN2341269,41269,Montée Champagne / Principale,-73.796675,45.53707819,0,0,2,0
JUIN2341270,41270,Montée Champagne / Face au 980,-73.7986313,45.53874815,0,0,2,0
JUIN2341271,41271,Montée Champagne / Les Jardins Champagne,-73.79842511,45.53872933,0,0,2,0
JUIN23CP41272,41272,Chartrand / Déry,-73.57646478,45.66747189,0,0,2,1
JUIN2341272,41272,Chartrand / Déry,-73.57646478,45.66747189,0,0,2,1
JUIN2341273,41273,Chartrand / Monty,-73.57815749,45.66648995,0,0,2,0
JUIN2341274,41274,des Châteaux / Chomedey,-73.74808015,45.55394902,0,0,1,0
JUIN2341275,41275,des Châteaux / face au 3280,-73.74571459,45.55485396,0,0,2,0
JUIN2341276,41276,des Châteaux / face au 3275,-73.7459583,45.55493442,0,0,1,1
JUIN2341277,41277,des Châteaux / Daniel-Johnson,-73.74362748,45.55603473,0,0,1,0
JUIN2341278,41278,des Châteaux / Daniel-Johnson,-73.74377331,45.55614489,0,0,2,0
JUIN2341279,41279,Place Chénier / Vanier,-73.65988731,45.61400572,0,0,1,1
JUIN2341280,41280,Place Chénier / Vanier,-73.65910523,45.6139823,0,0,1,0
JUIN2341281,41281,Place Chénier / Belleville,-73.65637769,45.61523682,0,0,2,1
JUIN2341282,41282,Place Chénier / Mgr-Bourget,-73.65703045,45.614822,0,0,1,0
JUIN2341283,41283,Chomedey / Cartier,-73.73322328,45.53859311,0,0,1,1
JUIN2341284,41284,Chomedey / Monod,-73.74167265,45.54716899,0,0,1,1
JUIN2341285,41285,Chomedey / face au 1085,-73.74239519,45.54841823,0,0,1,1
JUIN2341286,41286,Chomedey / Cardinal,-73.74365347,45.54916242,0,0,1,1
JUIN23CP41287,41287,Chomedey / du Souvenir,-73.74509555,45.55093201,0,0,1,1
JUIN23CP41288,41288,Chomedey / du Souvenir,-73.74556923,45.550886,0,0,1,1
JUIN2341289,41289,Chomedey / des Châteaux,-73.74823166,45.55345378,0,0,1,1
JUIN2341290,41290,Chomedey / des Châteaux,-73.74894978,45.55365018,0,0,1,1
JUIN2341291,41291,Chomedey / Cardinal,-73.74351007,45.54949883,0,0,1,0
JUIN2341292,41292,Chomedey / Saint-Martin,-73.75016805,45.55517923,0,0,1,0
JUIN2341293,41293,Chomedey / Cartier,-73.73433955,45.53913973,0,1,1,1
JUIN2341294,41294,Chomedey / Saint-Martin,-73.75180471,45.55623545,0,0,2,1
JUIN2341295,41295,Chomedey / face au 2911,-73.76758808,45.57038994,0,0,1,0
JUIN2341296,41296,Chomedey / face au 2911,-73.76699553,45.5703217,0,0,1,0
JUIN2341297,41297,Chomedey /7e Rue,-73.73626392,45.54157675,0,0,1,0
JUIN2341298,41298,Chomedey / face au 573,-73.73704559,45.54188441,0,0,1,1
JUIN2341299,41299,Chomedey / 70e Avenue,-73.73740297,45.54272001,0,0,1,0
JUIN2341300,41300,Chomedey / Perron,-73.73824511,45.54307011,0,0,1,0
JUIN2341301,41301,Chomedey / Notre-Dame,-73.73935695,45.54469032,0,0,1,1
JUIN23CP41301,41301,Chomedey / Notre-Dame,-73.73935695,45.54469032,0,0,1,1
JUIN2341302,41302,Chomedey / Notre-Dame,-73.739805,45.54465339,0,0,1,1
JUIN23CP41302,41302,Chomedey / Notre-Dame,-73.739805,45.54465339,0,0,1,1
JUIN2341303,41303,Chomedey / Monod,-73.74116032,45.54715208,0,0,2,0
JUIN2341304,41304,Christiane / Fridolin,-73.80893697,45.58300022,0,0,1,0
JUIN2341305,41305,Christiane / Fabiola,-73.80565846,45.58337797,0,0,2,0
JUIN2341306,41306,Christiane / Fabiola,-73.80537722,45.5835047,0,0,2,0
JUIN2341307,41307,Christiane / Fleury,-73.80317199,45.58330361,0,0,1,0
JUIN2341308,41308,Christiane / Bernadette,-73.81106304,45.58278749,0,0,2,0
JUIN2341309,41309,Christiane / Bernadette,-73.81069192,45.58287849,0,0,1,0
JUIN2341310,41310,Christiane / Fridolin,-73.8091666,45.58281064,0,0,2,0
JUIN2341311,41311,Christiane / Gilles,-73.81299121,45.58386202,0,0,1,0
JUIN2341312,41312,Clarendon / du Souvenir,-73.77844211,45.53272165,0,0,1,1
JUIN2341313,41313,Clarendon / Notre-Dame,-73.77851284,45.53235868,0,0,1,0
JUIN2341314,41314,Cléroux /  Favreau,-73.77922813,45.55885321,0,0,2,0
JUIN2341315,41315,Cléroux / Gingras,-73.77454742,45.56038528,0,0,1,0
JUIN2341316,41316,Cléroux / Genest,-73.77697692,45.55950657,0,0,2,0
JUIN2341317,41317,Cléroux / Genest,-73.77688818,45.55969575,0,0,2,0
JUIN2341318,41318,Cléroux / Gingras,-73.77467459,45.56019601,0,0,2,0
JUIN2341319,41319,Cléroux /  Favreau,-73.77907935,45.55904937,0,0,2,0
JUIN2341320,41320,Cléroux / Curé-Labelle,-73.77281967,45.56070436,0,0,2,0
JUIN23CP41322,41322,de la Concorde / Ampère,-73.70857085,45.56187454,0,1,1,1
JUIN2341323,41323,de la Concorde / de Roanne,-73.70622978,45.56273363,0,0,1,1
JUIN2341324,41324,de la Concorde / de Roanne,-73.70655059,45.56288603,0,0,1,1
JUIN2341325,41325,de la Concorde / de Cluny,-73.70458026,45.56355545,0,0,1,1
JUIN2341326,41326,de la Concorde / de Cluny,-73.70446634,45.56393358,0,0,1,0
JUIN2341327,41327,de la Concorde / 12e Avenue,-73.7014482,45.56512287,0,0,1,1
JUIN2341328,41328,de la Concorde / 12e Avenue,-73.701359,45.56549581,0,0,1,1
JUIN2341331,41331,de la Concorde / 15e Rue,-73.69845489,45.56673115,0,0,1,1
JUIN2341333,41333,de la Concorde / 16e,-73.69951036,45.56648228,0,0,1,0
JUIN2341334,41334,de la Concorde / 6e Avenue,-73.69678039,45.56768139,0,0,1,0
JUIN2341335,41335,de la Concorde / 6e Avenue,-73.69685826,45.5679692,0,0,1,0
JUIN2341336,41336,de la Concorde / Bazin,-73.69533551,45.56848472,0,0,1,0
JUIN2341337,41337,de la Concorde / de l'Étoile,-73.69513205,45.56892598,0,0,1,1
JUIN2341338,41338,de la Concorde / Quintal,-73.69378818,45.5693152,0,0,1,0
JUIN23CP41339,41339,de la Concorde / des Laurentides,-73.69215134,45.5702088,0,0,1,0
JUIN2341339,41339,de la Concorde / des Laurentides,-73.69215134,45.5702088,0,0,1,0
JUIN23CP41340,41340,de la Concorde / des Laurentides,-73.69286862,45.5701536,0,0,1,1
JUIN2341340,41340,de la Concorde / des Laurentides,-73.69286862,45.5701536,0,0,1,1
JUIN2341341,41341,de la Concorde / Saint-Hubert,-73.69105191,45.57091251,0,0,1,1
JUIN2341342,41342,de la Concorde / de l'Avenir,-73.71693046,45.55717983,0,0,1,1
JUIN2341343,41343,de la Concorde / Saint-Hubert,-73.69106601,45.57129042,0,0,1,1
JUIN23CP41343,41343,de la Concorde / Saint-Hubert,-73.69106601,45.57129042,0,0,1,1
JUIN2341344,41344,de la Concorde / Jubinville,-73.68910828,45.57204054,0,0,1,0
JUIN2341345,41345,de la Concorde / Jubinville,-73.68931409,45.57228315,0,0,1,0
JUIN2341346,41346,de la Concorde / Goineau,-73.68658253,45.57341141,0,0,1,0
JUIN2341347,41347,de la Concorde / Alexandre,-73.68719106,45.57342944,0,1,1,1
JUIN2341348,41348,de la Concorde / de la Normandie,-73.68466358,45.5745264,0,0,1,1
